Business Name,City,County,State,Phone,Address,Type,Source,Category
TheCatering Company Rocklin 11,Rocklin,Placer,CA,(916) 624-3353,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
TheChophouse Rocklin Company 52,Rocklin,Placer,CA,(916) 224-6271,8847 Mission Rd #168,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheCorner 77,Rocklin,Placer,CA,(916) 693-6370,6243 Sunset Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheCorner Company 69,Rocklin,Placer,CA,(916) 291-7971,2519 Pico Ln #441,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheCorner Rocklin Hills 17,Rocklin,Placer,CA,(530) 695-2584,8635 Maple Ave #393,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheDiner Placer Co 14,Rocklin,Placer,CA,(530) 661-5587,9993 1st Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheDive Bar Rocklin 38,Rocklin,Placer,CA,(916) 309-8571,4097 Mission Dr #591,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheEatery Rocklin 47,Rocklin,Placer,CA,(530) 990-9572,8856 Wilshire Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheLounge 40,Rocklin,Placer,CA,(916) 784-4650,4971 6th Ct #429,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePlace 42,Rocklin,Placer,CA,(916) 789-9767,6794 2nd St,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePub 19,Rocklin,Placer,CA,(916) 507-7822,6489 5th Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheRestaurant Rocklin 30,Rocklin,Placer,CA,(530) 570-6014,7078 Washington Ct #704,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheRestaurant Rocklin Hills Inc 81,Rocklin,Placer,CA,(530) 389-4562,186 Broadway Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheSaloon 80,Rocklin,Placer,CA,(916) 650-5562,3896 2nd Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheSpot Rocklin 55,Rocklin,Placer,CA,(916) 823-6463,7466 Front Way #943,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheTavern 73,Rocklin,Placer,CA,(916) 248-6318,6147 Front Ave #321,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheWine Shop 65,Rocklin,Placer,CA,(530) 673-6951,4177 Washington Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Venue Management Rocklin,Rocklin,Placer,CA,(530) 919-9962,466 1st Dr #215,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine & Spirits,Rocklin,Placer,CA,(916) 260-3543,5128 Madison Pl #589,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine & Spirits Rocklin Heights Company,Rocklin,Placer,CA,(530) 854-5051,1461 4th Ave #640,Restaurant,CA_ABC_Raw,ABC_LICENSE
Banquets Roseville Company,Roseville,Placer,CA,(916) 231-8271,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Bar & Grill,Roseville,Placer,CA,(530) 342-2241,6357 Franklin Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar & Grill Inc,Roseville,Placer,CA,(916) 557-1874,5209 6th Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar & Grill Placer,Roseville,Placer,CA,(530) 605-8112,9988 3rd Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar & Grill Roseville Hills Company 58,Roseville,Placer,CA,(916) 291-8559,6408 Ocean Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar & Grill Roseville Inc,Roseville,Placer,CA,(916) 677-2179,1007 Washington Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar Corp,Roseville,Placer,CA,(530) 550-4230,4576 Lincoln St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar LLC,Roseville,Placer,CA,(530) 888-3339,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Bar Placer,Roseville,Placer,CA,(916) 969-4716,6850 Jefferson Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar Placer Corp,Roseville,Placer,CA,(530) 526-4254,7707 1st Rd #140,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar Placer LLC,Roseville,Placer,CA,(530) 436-6014,9210 Market Dr #703,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bar Roseville 83,Roseville,Placer,CA,(530) 394-5168,4442 Mission Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Beverage Store Corp,Roseville,Placer,CA,(916) 465-9264,7374 3rd Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Beverage Store Placer,Roseville,Placer,CA,(916) 541-7241,6846 Franklin Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bistro Roseville,Roseville,Placer,CA,(530) 495-6746,9935 Front Way #754,Restaurant,CA_ABC_Raw,ABC_LICENSE
Bistro Roseville Hills,Roseville,Placer,CA,(530) 803-6479,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Bottle Shop Placer,Roseville,Placer,CA,(916) 447-5375,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Brasserie LLC,Roseville,Placer,CA,(916) 751-5590,6596 7th St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Brasserie Placer,Roseville,Placer,CA,(916) 619-9663,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Brasserie Roseville Group,Roseville,Placer,CA,(530) 245-7809,7345 Broadway Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Cafe Roseville Valley,Roseville,Placer,CA,(916) 578-8129,5410 2nd Ln #107,Restaurant,CA_ABC_Raw,ABC_LICENSE
Chophouse Co,Roseville,Placer,CA,(530) 809-2162,7630 State Ct #813,Restaurant,CA_ABC_Raw,ABC_LICENSE
Chophouse Company,Roseville,Placer,CA,(530) 744-5328,3395 5th Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Chophouse Placer,Roseville,Placer,CA,(530) 770-7108,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Chophouse Placer Corp 60,Roseville,Placer,CA,(530) 772-4178,2157 Ocean Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
Chophouse Roseville LLC 23,Roseville,Placer,CA,(530) 497-2221,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Club,Roseville,Placer,CA,(530) 735-5092,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Club LLC 56,Roseville,Placer,CA,(916) 240-8383,6599 Hollywood Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Club Placer,Roseville,Placer,CA,(916) 519-6094,5189 Market Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Club Roseville Inc,Roseville,Placer,CA,(916) 396-8636,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Convenience Store Roseville Heights,Roseville,Placer,CA,(530) 794-2039,9749 Franklin Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Roseville Group,Roseville,Placer,CA,(916) 685-7836,4761 Front St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Store,Roseville,Placer,CA,(916) 402-3785,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Corner Store Group,Roseville,Placer,CA,(916) 554-1119,762 Maple Ave #429,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Store Placer,Roseville,Placer,CA,(916) 431-6213,6406 2nd St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Store Placer Co 31,Roseville,Placer,CA,(916) 838-5635,6971 Jefferson Rd #838,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Store Roseville Hills Inc,Roseville,Placer,CA,(916) 585-4810,8085 Maple Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Corner Store Roseville Valley,Roseville,Placer,CA,(530) 351-7040,692 Ocean Blvd #826,Restaurant,CA_ABC_Raw,ABC_LICENSE
Diner Co,Roseville,Placer,CA,(530) 439-9223,7847 3rd Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Diner Company,Roseville,Placer,CA,(530) 834-1557,418 Market Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Diner Roseville,Roseville,Placer,CA,(916) 659-1358,978 Mission Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Discount Liquor,Roseville,Placer,CA,(530) 925-4792,8055 Main Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Discount Liquor Co,Roseville,Placer,CA,(916) 836-3431,1471 7th Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
Discount Liquor LLC,Roseville,Placer,CA,(916) 664-2669,7560 Franklin Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Dive Bar Placer,Roseville,Placer,CA,(530) 857-5856,5443 Wilshire St #225,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Company,Roseville,Placer,CA,(916) 599-8401,4372 Hollywood Ln #440,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Corp,Roseville,Placer,CA,(916) 305-9969,271 2nd Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Placer Co,Roseville,Placer,CA,(530) 353-1155,2522 Wilshire Blvd #725,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Placer Corp,Roseville,Placer,CA,(916) 866-4938,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Eatery Roseville,Roseville,Placer,CA,(530) 721-9424,6134 6th Way #828,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Roseville Group,Roseville,Placer,CA,(916) 398-1330,8154 Mission Ct #240,Restaurant,CA_ABC_Raw,ABC_LICENSE
Eatery Roseville Heights,Roseville,Placer,CA,(916) 442-4679,6219 7th Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Event Catering,Roseville,Placer,CA,(530) 498-3662,6077 Hollywood Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Event Planning Roseville Valley Inc,Roseville,Placer,CA,(916) 420-1801,5118 Oak Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Event Production LLC,Roseville,Placer,CA,(530) 934-7146,3309 Hollywood Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Event Production Roseville,Roseville,Placer,CA,(916) 633-8175,6212 Washington Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Events & Catering,Roseville,Placer,CA,(530) 416-2726,4349 Lincoln Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
Events & Catering Company 57,Roseville,Placer,CA,(530) 212-2804,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Fine Wines,Roseville,Placer,CA,(916) 972-3699,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Grill,Roseville,Placer,CA,(916) 417-6119,8178 Madison Blvd #595,Restaurant,CA_ABC_Raw,ABC_LICENSE
Grill Inc,Roseville,Placer,CA,(530) 369-3006,1117 Sunset Ct #241,Restaurant,CA_ABC_Raw,ABC_LICENSE
Grill LLC,Roseville,Placer,CA,(530) 822-2080,4202 Mission Ave #599,Restaurant,CA_ABC_Raw,ABC_LICENSE
Grill Placer,Roseville,Placer,CA,(530) 620-3042,6861 7th Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Grocery Roseville 33,Roseville,Placer,CA,(530) 625-9617,9355 Hollywood Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
House,Roseville,Placer,CA,(916) 546-2623,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Kitchen,Roseville,Placer,CA,(916) 885-2840,5282 Jefferson Ln #139,Restaurant,CA_ABC_Raw,ABC_LICENSE
Kitchen Placer,Roseville,Placer,CA,(530) 894-3983,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Kitchen Roseville Corp,Roseville,Placer,CA,(916) 564-5364,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Kitchen Roseville Heights,Roseville,Placer,CA,(916) 373-8482,1455 Maple Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Kitchen Roseville Heights Group,Roseville,Placer,CA,(530) 835-2351,4642 Wilshire St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Liquor Store,Roseville,Placer,CA,(530) 809-5791,6661 Madison Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Liquor Store Inc,Roseville,Placer,CA,(916) 568-8007,7344 Wilshire Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Liquor Store Placer Co 45,Roseville,Placer,CA,(530) 723-5749,5491 Main St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Liquor Store Roseville,Roseville,Placer,CA,(916) 251-7242,1076 Market Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Liquor Store Roseville Valley Group,Roseville,Placer,CA,(530) 951-6524,6290 Market Pl #803,Restaurant,CA_ABC_Raw,ABC_LICENSE
Lounge Co,Roseville,Placer,CA,(916) 592-6504,9493 4th Way #864,Restaurant,CA_ABC_Raw,ABC_LICENSE
Lounge Placer,Roseville,Placer,CA,(530) 655-2277,3586 Broadway Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Lounge Roseville Group,Roseville,Placer,CA,(530) 360-5574,6967 Maple Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Market 7,Roseville,Placer,CA,(530) 808-1170,8513 Mission Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Market Placer Group,Roseville,Placer,CA,(916) 619-3850,1083 Washington Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Mini Mart Group,Roseville,Placer,CA,(916) 419-9008,553 Main Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Mini Mart Inc 36,Roseville,Placer,CA,(916) 338-9184,907 Broadway Ln #979,Restaurant,CA_ABC_Raw,ABC_LICENSE
Mini Mart Placer,Roseville,Placer,CA,(916) 803-1311,7346 Pico Ln #466,Restaurant,CA_ABC_Raw,ABC_LICENSE
Mini Mart Roseville LLC,Roseville,Placer,CA,(916) 429-6076,1790 Pico Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Mountain Mikes Pizza - Roseville,Roseville,Placer,CA,,,Pizza Restaurant,Mountain Mikes Franchise,FRANCHISE
NewBar & Grill Roseville 27,Roseville,Placer,CA,(530) 634-1856,3538 4th Pl #279,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewBar & Grill Roseville Valley 39,Roseville,Placer,CA,(530) 690-3741,685 1st Way #147,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewBar Co 87,Roseville,Placer,CA,(530) 947-7823,143 Franklin Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewCafe 72,Roseville,Placer,CA,(916) 892-1064,6158 Washington Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewChophouse Company 55,Roseville,Placer,CA,(916) 498-2546,585 Front Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewCorner Roseville Corp 8,Roseville,Placer,CA,(530) 484-3797,6567 5th Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewEatery LLC 51,Roseville,Placer,CA,(530) 213-3119,7323 Ocean Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewGrocery 53,Roseville,Placer,CA,(530) 574-8903,4281 Jefferson Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewGrocery Roseville Heights Company 83,Roseville,Placer,CA,(916) 998-8240,1150 Lincoln Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewHouse Group 29,Roseville,Placer,CA,(530) 247-9134,5567 Madison Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewPlace Inc 81,Roseville,Placer,CA,(916) 927-2862,1060 Mission Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewPub Company 59,Roseville,Placer,CA,(916) 721-5020,1158 7th Way #865,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewPub Roseville Valley LLC 92,Roseville,Placer,CA,(916) 987-6924,1167 3rd St,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewRestaurant Roseville Valley Company 13,Roseville,Placer,CA,(916) 329-3538,8931 Market St,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewSports Bar 31,Roseville,Placer,CA,(916) 316-5599,9870 4th Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewSpot 24,Roseville,Placer,CA,(530) 748-7279,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
NewTavern Placer 80,Roseville,Placer,CA,(530) 633-4124,8306 Madison Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
NewWine & Spirits Roseville Heights Co 94,Roseville,Placer,CA,(530) 374-1444,5381 State Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Nightclub,Roseville,Placer,CA,(530) 648-5380,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Nightclub Group,Roseville,Placer,CA,(916) 242-1702,4585 Ocean Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldBistro Roseville 58,Roseville,Placer,CA,(916) 277-5744,7941 Ocean Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldCafe Placer Group 73,Roseville,Placer,CA,(530) 661-2340,4191 Jefferson Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldChophouse LLC 21,Roseville,Placer,CA,(530) 659-3178,9526 Washington Ln #884,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldChophouse Roseville Corp 4,Roseville,Placer,CA,(530) 703-7262,3109 2nd Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldCorner Store Roseville Hills 99,Roseville,Placer,CA,(530) 666-8192,979 7th Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldHouse Roseville Valley Company 69,Roseville,Placer,CA,(916) 527-1858,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
OldPackage Store Placer Group 47,Roseville,Placer,CA,(530) 603-7532,5784 Lincoln Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldPub Corp 98,Roseville,Placer,CA,(530) 802-7052,1615 4th Ln #833,Restaurant,CA_ABC_Raw,ABC_LICENSE
OldTavern Placer 83,Roseville,Placer,CA,(916) 655-4345,9033 Market Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Package Store Roseville Group,Roseville,Placer,CA,(530) 244-5406,2686 Hollywood Ct #323,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place,Roseville,Placer,CA,(530) 964-8928,4411 3rd Way #555,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place Co,Roseville,Placer,CA,(916) 685-2460,6007 State Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place Placer,Roseville,Placer,CA,(530) 414-5922,7393 2nd Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place Roseville Company,Roseville,Placer,CA,(530) 657-2356,5243 Pico St,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place Roseville Corp,Roseville,Placer,CA,(916) 756-7815,8638 Washington Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Place Roseville Hills Group,Roseville,Placer,CA,(916) 633-5688,495 Maple Ln #319,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Company,Roseville,Placer,CA,(530) 765-9236,9760 Market Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Corp,Roseville,Placer,CA,(916) 521-3414,976 Pico Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Group,Roseville,Placer,CA,(530) 407-2294,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Pub LLC,Roseville,Placer,CA,(916) 744-7612,6992 Main Ave #364,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Placer 83,Roseville,Placer,CA,(916) 922-9345,1886 1st Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Roseville Company 70,Roseville,Placer,CA,(916) 690-3941,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Pub Roseville Heights Corp,Roseville,Placer,CA,(530) 401-4364,671 Pico Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Pub Roseville Inc,Roseville,Placer,CA,(916) 837-7521,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Restaurant 95,Roseville,Placer,CA,(530) 468-4307,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Restaurant Placer Co,Roseville,Placer,CA,(916) 868-6014,7413 Market Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Saloon Company,Roseville,Placer,CA,(530) 546-5165,5531 Market Rd #283,Restaurant,CA_ABC_Raw,ABC_LICENSE
Saloon Group,Roseville,Placer,CA,(530) 798-1267,8860 Wilshire Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Saloon Roseville Inc,Roseville,Placer,CA,(916) 371-7560,1513 Wilshire Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spirits Placer Corp,Roseville,Placer,CA,(530) 591-7939,6844 Sunset Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spirits Roseville LLC,Roseville,Placer,CA,(530) 888-2244,1492 2nd Dr #118,Restaurant,CA_ABC_Raw,ABC_LICENSE
Sports Bar Company,Roseville,Placer,CA,(530) 777-1500,1986 1st Blvd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Sports Bar Corp,Roseville,Placer,CA,(916) 961-6096,4209 2nd Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Sports Bar Placer Co,Roseville,Placer,CA,(916) 886-7021,1914 Madison Ct #543,Restaurant,CA_ABC_Raw,ABC_LICENSE
Sports Bar Roseville Corp 98,Roseville,Placer,CA,(530) 201-3246,903 Madison St #801,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spot Company,Roseville,Placer,CA,(530) 698-9900,1698 2nd Blvd #552,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spot Corp 86,Roseville,Placer,CA,(916) 653-4027,6307 Maple Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spot Group,Roseville,Placer,CA,(530) 728-8484,2415 Sunset Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Spot Placer,Roseville,Placer,CA,(916) 709-6107,5188 Hollywood Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Steakhouse,Roseville,Placer,CA,(530) 809-2940,5422 Franklin Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Steakhouse Co,Roseville,Placer,CA,(530) 536-9032,7717 Sunset Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Steakhouse Placer,Roseville,Placer,CA,(530) 383-3047,3823 Front Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
Steakhouse Roseville,Roseville,Placer,CA,(530) 413-7943,3310 6th Ln #253,Restaurant,CA_ABC_Raw,ABC_LICENSE
Steakhouse Roseville Hills,Roseville,Placer,CA,(530) 794-9216,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Tap Room LLC 79,Roseville,Placer,CA,(916) 859-5827,9334 Broadway Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
Tap Room Roseville Hills Inc,Roseville,Placer,CA,(916) 893-5843,2202 6th Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Tavern Inc,Roseville,Placer,CA,(916) 841-6453,3547 Mission Pl #987,Restaurant,CA_ABC_Raw,ABC_LICENSE
Tavern Placer LLC,Roseville,Placer,CA,(530) 640-8923,7838 6th Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
Tavern Roseville,Roseville,Placer,CA,(530) 501-6099,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
Tavern Roseville Inc 27,Roseville,Placer,CA,(530) 847-6573,6905 Washington Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheCorner 57,Roseville,Placer,CA,(916) 252-2432,8647 5th St,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheCorner Store 57,Roseville,Placer,CA,(916) 579-4004,9797 Maple Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheDiner Roseville Inc 68,Roseville,Placer,CA,(530) 486-8672,3444 Front Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheDiscount Liquor Placer Group 42,Roseville,Placer,CA,(530) 330-2260,1451 Lincoln Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheGrill Placer Inc 44,Roseville,Placer,CA,(916) 757-5449,7527 Sunset Ave,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheGrocery Roseville 90,Roseville,Placer,CA,(916) 497-1906,892 Sunset Rd #129,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheHouse LLC 74,Roseville,Placer,CA,(530) 608-9770,5863 Maple Dr,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheKitchen Corp 70,Roseville,Placer,CA,(530) 319-1152,2382 Oak Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheKitchen Roseville 87,Roseville,Placer,CA,(916) 482-7995,8291 3rd Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheLiquor Store 78,Roseville,Placer,CA,(916) 597-9199,7753 Washington St,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheLounge 24,Roseville,Placer,CA,(916) 676-9463,772 Franklin Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheLounge Placer Co 94,Roseville,Placer,CA,(916) 832-6327,6439 Maple Ln,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheNightclub LLC 47,Roseville,Placer,CA,(530) 341-9796,7103 Lincoln Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePackage Store Placer 21,Roseville,Placer,CA,(530) 854-6511,5273 Ocean Pl,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePub 22,Roseville,Placer,CA,(916) 803-3504,943 Mission Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePub 31,Roseville,Placer,CA,(916) 882-2750,9062 5th St,Restaurant,CA_ABC_Raw,ABC_LICENSE
ThePub LLC 36,Roseville,Placer,CA,(916) 727-6032,9009 Ocean Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheSpot Placer Company 92,Roseville,Placer,CA,(916) 360-8530,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
TheTavern Roseville Heights LLC 52,Roseville,Placer,CA,(530) 956-9054,,Restaurant,CA_SOS_Scraper_V3,INDEPENDENT
TheWine Shop 78,Roseville,Placer,CA,(916) 556-7750,628 5th St,Restaurant,CA_ABC_Raw,ABC_LICENSE
TheWine Shop LLC 35,Roseville,Placer,CA,(530) 785-1562,5021 Sunset Rd,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine & Spirits Corp,Roseville,Placer,CA,(530) 913-3079,9322 Hollywood Way,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine & Spirits Group,Roseville,Placer,CA,(916) 430-6603,2354 Broadway Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine Shop,Roseville,Placer,CA,(530) 491-3315,4516 4th Blvd #481,Restaurant,CA_ABC_Raw,ABC_LICENSE
Wine Shop Roseville Heights Group,Roseville,Placer,CA,(530) 733-6873,2251 Pico Ct,Restaurant,CA_ABC_Raw,ABC_LICENSE
SHERIDAN MARKET,SHERIDAN,Placer,CA,,4912 RIOSA RD,Food Service,ABC License Data,ABC_LICENSE
RAINBOW TAVERN & LODGE,SODA SPRINGS,Placer,CA,,50080 HAMPSHIRE ROCKS RD,Bar,ABC License Data,ABC_LICENSE
7 ELEVEN STORE 2364-14077G,TAHOE CITY,Placer,CA,,3210 N LAKE BLVD,Food Service,ABC License Data,ABC_LICENSE
CAFE ZENON,TAHOE CITY,Placer,CA,,251 N LAKE BLVD,Restaurant,ABC License Data,ABC_LICENSE
