Business Name,City,County,Phone,Address,Business Type,Source,Chain Status
ONE STOP FOOD AND LIQUOR,ORANGEVALE,Sacramento,,8700 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
ONE STOP MARKET,SACRAMENTO,Sacramento,,5960 24TH ST,Food Service,ABC License Data,INDEPENDENT
ORBIT GAS & MINI MART,ORANGEVALE,Sacramento,,8994 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
ORCHID THAI,SACRAMENTO,Sacramento,,1609 16TH ST,Asian Restaurant,ABC License Data,INDEPENDENT
ORIGAMI ASIAN GRILL,SACRAMENTO,Sacramento,,4801 FOLSOM BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
ORIGINAL CHICAGO PIZZA & CURRY THE,SACRAMENTO,Sacramento,,3291 TRUXEL RD,Food Service,ABC License Data,INDEPENDENT
ORIGINAL CHICAGO'S PIZZA & CURRY THE,ELK GROVE,Sacramento,,9308 ELK GROVE BLVD,Food Service,ABC License Data,INDEPENDENT
ORNGEVALE FOOD AND LIQUOR,ORANGEVALE,Sacramento,,8940 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
OSAKA SUSHI,SACRAMENTO,Sacramento,,1200 K ST,Food Service,ABC License Data,INDEPENDENT
OSHIMA SUSHI CHINA BISTRO & BAR,SACRAMENTO,Sacramento,,2071 NATOMAS CROSSING DR,Bar,ABC License Data,INDEPENDENT
OSPREY 1 LIQUOR AND FOOD,SACRAMENTO,Sacramento,,2538 COTTAGE WAY,Food Service,ABC License Data,INDEPENDENT
OTORO SUSHI & SHABU,SACRAMENTO,Sacramento,,2127-31 J ST,Food Service,ABC License Data,INDEPENDENT
OTOS MARKET PLACE,SACRAMENTO,Sacramento,,4990 FREEPORT BLVD,Food Service,ABC License Data,INDEPENDENT
OUR MUSHROOM TAVERN,SACRAMENTO,Sacramento,,3637 SOUTHPORT DR,Bar,ABC License Data,INDEPENDENT
OUT OF BOUNDS CRAFT KITCHEN AND BIERGARTEN,FOLSOM,Sacramento,,13407 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
OZ KOREAN BBQ,ELK GROVE,Sacramento,,2605 W. TARON CT,Food Service,ABC License Data,INDEPENDENT
OZ KOREAN BBQ,FOLSOM,Sacramento,,380 PALLADIO PKWY,Food Service,ABC License Data,INDEPENDENT
OZ KOREAN BBQ RESTAURANT,SACRAMENTO,Sacramento,,3343 BRADSHAW RD,Restaurant,ABC License Data,INDEPENDENT
P & A FOOD & LIQUOR,RANCHO CORDOVA,Sacramento,,10152 COLOMA RD,Food Service,ABC License Data,INDEPENDENT
P & J GROCERY AND LIQUOR,SACRAMENTO,Sacramento,,4800 47TH AVE,Food Service,ABC License Data,INDEPENDENT
PACIFIC MARKET,SACRAMENTO,Sacramento,,2500 P ST,Food Service,ABC License Data,INDEPENDENT
PAL'S WINE & LIQUOR,SACRAMENTO,Sacramento,,7812 GERBER RD,Food Service,ABC License Data,INDEPENDENT
PALM ST PUB & GRILL,CARMICHAEL,Sacramento,,6416 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
PANCHITO MEXICAN RESTAURANT,CITRUS HEIGHTS,Sacramento,,7683 AUBURN BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
PANGAEA CAFE,SACRAMENTO,Sacramento,,2743 FRANKLIN BLVD,Restaurant,ABC License Data,INDEPENDENT
PAPAS & WINGS,GALT,Sacramento,,803-807 C ST,Food Service,ABC License Data,INDEPENDENT
PARAGARYS BAR & OVEN,SACRAMENTO,Sacramento,,1401 28TH ST,Bar,ABC License Data,INDEPENDENT
PARK & SAVE MARKET,SACRAMENTO,Sacramento,,3041 RIO LINDA BLVD,Food Service,ABC License Data,INDEPENDENT
PARK TERRACE SWIMMING & TENNIS CLUB,SACRAMENTO,Sacramento,,5500 PARKFIELD CT,Food Service,ABC License Data,INDEPENDENT
PATTAYA CAFE,NORTH HIGHLANDS,Sacramento,,5514 WATT AVE,Restaurant,ABC License Data,INDEPENDENT
PATTY'S PIZZA SHACK,ELK GROVE,Sacramento,,8591 ELK GROVE BLVD,Food Service,ABC License Data,INDEPENDENT
PAYLESS FOOD & LIQUOR,FAIR OAKS,Sacramento,,8102 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
PEACE MARKET,SACRAMENTO,Sacramento,,1801 O ST,Food Service,ABC License Data,INDEPENDENT
PEARL HOUSE RESTAURANT,CITRUS HEIGHTS,Sacramento,,6053 GREENBACK LN,Restaurant,ABC License Data,INDEPENDENT
PENNISIS DELI,SACRAMENTO,Sacramento,,1237 J ST,Food Service,ABC License Data,INDEPENDENT
PEOPLE SUPERMARKET INC,SACRAMENTO,Sacramento,,7478 STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
PERLEGOS FAMILY WINE COMPANY,ELK GROVE,Sacramento,,9654 BRADSHAW RD,Food Service,ABC License Data,INDEPENDENT
PETE'S RESTAURANT & BREWHOUSE,SACRAMENTO,Sacramento,,2100 ARDEN WAY,Restaurant,ABC License Data,INDEPENDENT
PETER FRANUS WINE COMPANY,SACRAMENTO,Sacramento,,1650 9TH AVE,Food Service,ABC License Data,INDEPENDENT
PHAT CHADS TAVERN,CITRUS HEIGHTS,Sacramento,,7951 AUBURN BLVD,Bar,ABC License Data,INDEPENDENT
PHAYA THAI HALAL,SACRAMENTO,Sacramento,,4310 MARCONI AVE,Asian Restaurant,ABC License Data,INDEPENDENT
PHO ABC INC,CITRUS HEIGHTS,Sacramento,,7811 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
PHO ABC LLC,FOLSOM,Sacramento,,602 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
PHO BAC HOA VIET - BRADSHAW,SACRAMENTO,Sacramento,,3110 BRADSHAW RD,Food Service,ABC License Data,INDEPENDENT
PHO BAC HOA VIET RESTAURANT,SACRAMENTO,Sacramento,,7600 GREENHAVEN DR,Restaurant,ABC License Data,INDEPENDENT
PHO BASIL,ELK GROVE,Sacramento,,8457 ELK GROVE FLORIN RD,Food Service,ABC License Data,INDEPENDENT
PHO BISTRO,ELK GROVE,Sacramento,,4805 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
PHO BOLSA,SACRAMENTO,Sacramento,,5815 STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
PHO CITY VIETNAMESE CUISINE,SACRAMENTO,Sacramento,,6175 STOCKTON BLVD,Food Service,ABC License Data,INDEPENDENT
PHO FRESH,RANCHO CORDOVA,Sacramento,,10673 COLOMA RD,Food Service,ABC License Data,INDEPENDENT
PHO FRESH 2U,SACRAMENTO,Sacramento,,8325 ELK GROVE FLORIN RD,Food Service,ABC License Data,INDEPENDENT
PHO HOUSE,CARMICHAEL,Sacramento,,6436 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
PHO SAIGON BAY,SACRAMENTO,Sacramento,,1537 HOWE AVE,Food Service,ABC License Data,INDEPENDENT
PHO SOCIETY,FOLSOM,Sacramento,,25004 BLUE RAVINE RD,Food Service,ABC License Data,INDEPENDENT
PHO TASTY,RANCHO CORDOVA,Sacramento,,2738 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
PHO VIET,CITRUS HEIGHTS,Sacramento,,5948 AUBURN BLVD,Food Service,ABC License Data,INDEPENDENT
PHO VIET 2,SACRAMENTO,Sacramento,,1589 W EL CAMINO AVE,Food Service,ABC License Data,INDEPENDENT
PHO VUNG TAU BAY,SACRAMENTO,Sacramento,,5880 ANTELOPE RD,Food Service,ABC License Data,INDEPENDENT
PHOLICIOUS,ELK GROVE,Sacramento,,9010 GRANT LINE RD,Food Service,ABC License Data,INDEPENDENT
PIER 50 SUSHI,SACRAMENTO,Sacramento,,1735 ARDEN WAY,Food Service,ABC License Data,INDEPENDENT
PINE COVE TAVERN,SACRAMENTO,Sacramento,,502 29TH ST,Bar,ABC License Data,INDEPENDENT
PINEAPPLE RESTAURANT,ISLETON,Sacramento,,22 MAIN ST,Restaurant,ABC License Data,INDEPENDENT
PIRATES LAIR CAFE,ISLETON,Sacramento,,169 W BRANNAN ISLAND RD,Restaurant,ABC License Data,INDEPENDENT
PIZZA BELL,ELK GROVE,Sacramento,,8996 GRANT LINE RD,Food Service,ABC License Data,INDEPENDENT
PIZZA CLUB,SACRAMENTO,Sacramento,,6427 MACK RD,Food Service,ABC License Data,INDEPENDENT
PIZZA FACTORY,RIO VISTA,Sacramento,,201 MAIN ST,Food Service,ABC License Data,INDEPENDENT
PIZZA SUPREME BEING,SACRAMENTO,Sacramento,,1425 14TH ST,Food Service,ABC License Data,INDEPENDENT
PIZZA TWIST,ELK GROVE,Sacramento,,9630 BRUCEVILLE RD,Food Service,ABC License Data,INDEPENDENT
PIZZA TWIST,FAIR OAKS,Sacramento,,5484 DEWEY DR,Food Service,ABC License Data,INDEPENDENT
PIZZA TWIST,SACRAMENTO,Sacramento,,2915 K ST,Food Service,ABC License Data,INDEPENDENT
PIZZA WITH SPICE,SACRAMENTO,Sacramento,,1915 COSUMNES RIVER BLVD,Food Service,ABC License Data,INDEPENDENT
PIZZASAURUS REX,SACRAMENTO,Sacramento,,2322 K ST,Food Service,ABC License Data,INDEPENDENT
PLAN B RESTAURANT,SACRAMENTO,Sacramento,,555 LA SIERRA DR,Restaurant,ABC License Data,INDEPENDENT
PLANK CRAFT KITCHEN & BAR,FOLSOM,Sacramento,,608 SUTTER ST,Bar,ABC License Data,INDEPENDENT
PLAYERS PUB,FAIR OAKS,Sacramento,,9729 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
PLAYERS SPORTS PUB & GRILL,FAIR OAKS,Sacramento,,4060 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
PLAZA FOODS SUPERMARKET,RANCHO MURIETA,Sacramento,,7248 MURIETA DR B1,Food Service,ABC License Data,INDEPENDENT
POCKET CLUB,SACRAMENTO,Sacramento,,5043 FREEPORT BLVD,Food Service,ABC License Data,INDEPENDENT
POKE FIX FISH BAR,SACRAMENTO,Sacramento,,3880 TRUXEL RD,Bar,ABC License Data,INDEPENDENT
PONDEROSA CIDER CO@ MIDTOWN FARMERS MARKET,SACRAMENTO,Sacramento,,1050 20TH ST,Food Service,ABC License Data,INDEPENDENT
PORCH RESTAURANT & BAR THE,SACRAMENTO,Sacramento,,1815 K ST,Bar,ABC License Data,INDEPENDENT
PRESS CLUB,SACRAMENTO,Sacramento,,1119 21ST ST,Food Service,ABC License Data,INDEPENDENT
PRESTIGE LIQUOR,SACRAMENTO,Sacramento,,1050 HOWE AVE,Food Service,ABC License Data,INDEPENDENT
PRESTO FOOD & LIQUOR,SACRAMENTO,Sacramento,,6625 VALLEY HI DR,Food Service,ABC License Data,INDEPENDENT
PRICE CUTTER MARKET,SACRAMENTO,Sacramento,,3033 HURLEY WAY,Food Service,ABC License Data,INDEPENDENT
PRIME MARKET,SACRAMENTO,Sacramento,,861 FULTON AVE,Food Service,ABC License Data,INDEPENDENT
PRIME TYME LOUNGE,SACRAMENTO,Sacramento,,8011 FLORIN RD,Bar,ABC License Data,INDEPENDENT
PRIMETIME ATHLETICS SPORTS ARENA,SACRAMENTO,Sacramento,,1960 RAILROAD DR,Food Service,ABC License Data,INDEPENDENT
PRIT MARKET,SACRAMENTO,Sacramento,,3946 MARTIN LUTHER KING JR BLVD,Food Service,ABC License Data,INDEPENDENT
PRIYA INDIAN CUISINE,RANCHO CORDOVA,Sacramento,,3101 ZINFANDEL DR,Food Service,ABC License Data,INDEPENDENT
PRIYA INDIAN CUISINE,SACRAMENTO,Sacramento,,1310 HOWE AVE,Food Service,ABC License Data,INDEPENDENT
PS WINE BEER & GROCERY,SACRAMENTO,Sacramento,,2800 T ST,Food Service,ABC License Data,INDEPENDENT
PUNCHLINE COMEDY CLUB,SACRAMENTO,Sacramento,,2100 ARDEN WAY,Food Service,ABC License Data,INDEPENDENT
Q STREET BAR & GRILL,SACRAMENTO,Sacramento,,2013 Q ST,Bar,ABC License Data,INDEPENDENT
QUICK SHOP MARKET,SACRAMENTO,Sacramento,,2830 FRANKLIN BLVD,Food Service,ABC License Data,INDEPENDENT
QUICK STOP MARKET #135,SACRAMENTO,Sacramento,,5764 ANTELOPE RD,Food Service,ABC License Data,INDEPENDENT
QUICK STOP MARKET #551126,ORANGEVALE,Sacramento,,8696 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET,SACRAMENTO,Sacramento,,8500 FLORIN RD,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET #117,GALT,Sacramento,,602 4TH ST,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET #551096,SACRAMENTO,Sacramento,,3296 MARYSVILLE BLVD,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET #551111,SACRAMENTO,Sacramento,,3920 FRUITRIDGE RD,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET #9167,CITRUS HEIGHTS,Sacramento,,7901 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
QUIK STOP MARKET 2139,SACRAMENTO,Sacramento,,1295 FULTON AVE,Food Service,ABC License Data,INDEPENDENT
RAINBOW MARKET,SACRAMENTO,Sacramento,,3810 MARYSVILLE BLVD,Food Service,ABC License Data,INDEPENDENT
RANCHO MURIETA COUNTRY CLUB,RANCHO MURIETA,Sacramento,,7000 ALAMEDA DR,Food Service,ABC License Data,INDEPENDENT
RANCHO MURIETA COUNTRY STORE,RANCHO MURIETA,Sacramento,,7175 MURIETA DR,Food Service,ABC License Data,INDEPENDENT
RAO THAI EATERY,ELK GROVE,Sacramento,,5650 WHITELOCK PKWY,Asian Restaurant,ABC License Data,INDEPENDENT
RAW SUSHI LOUNGE,ELK GROVE,Sacramento,,8280 ELK GROVE BLVD,Bar,ABC License Data,INDEPENDENT
RED ROBIN AMERICAS GOURMET BURGERS & SPIRITS,CITRUS HEIGHTS,Sacramento,,7990 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
RED ROBIN BURGER & SPIRITS EMPORIUMS,ELK GROVE,Sacramento,,8245 LAGUNA BLVD,Food Service,ABC License Data,INDEPENDENT
RED ROBIN BURGER & SPIRITS EMPORIUMS,FOLSOM,Sacramento,,360 PALLADIO PKWY,Food Service,ABC License Data,INDEPENDENT
REPUBLIC BAR AND GRILL,SACRAMENTO,Sacramento,,908 15TH ST,Bar,ABC License Data,INDEPENDENT
RESTAURANT DEPOT,SACRAMENTO,Sacramento,,1275 VINE ST,Restaurant,ABC License Data,INDEPENDENT
REVOLUTION WINES,SACRAMENTO,Sacramento,,2831 S ST,Food Service,ABC License Data,INDEPENDENT
RICE BOWL RESTAURANT,SACRAMENTO,Sacramento,,2378 FLORIN RD,Restaurant,ABC License Data,INDEPENDENT
RICE NOODLES RESTAURANT,SACRAMENTO,Sacramento,,2836 ARDEN WAY,Restaurant,ABC License Data,INDEPENDENT
RIEGO MARKET & DELI INC,ELVERTA,Sacramento,,8000 PLEASANT GROVE RD,Food Service,ABC License Data,INDEPENDENT
RIO FOOD & LIQUOR,RIO LINDA,Sacramento,,6401 RIO LINDA BLVD,Food Service,ABC License Data,INDEPENDENT
RIO LINDA LIQUOR,RIO LINDA,Sacramento,,428 M ST,Food Service,ABC License Data,INDEPENDENT
RIO PUB,RIO LINDA,Sacramento,,6750 FRONT ST,Food Service,ABC License Data,INDEPENDENT
RIVER PARK MARKET,SACRAMENTO,Sacramento,,5485 CARLSON DR,Food Service,ABC License Data,INDEPENDENT
RIVERS EDGE CAFE,SACRAMENTO,Sacramento,,8740 LA RIVIERA DR,Restaurant,ABC License Data,INDEPENDENT
RIVERSIDE CLUB HOUSE,SACRAMENTO,Sacramento,,2633 RIVERSIDE BLVD,Food Service,ABC License Data,INDEPENDENT
ROBERTAS COCINA MEXICANA,SACRAMENTO,Sacramento,,5635 FREEPORT BLVD,Mexican Restaurant,ABC License Data,INDEPENDENT
ROCK HARD BURGERS AND BREW,CITRUS HEIGHTS,Sacramento,,7032 SYLVAN RD,Food Service,ABC License Data,INDEPENDENT
ROCKYAAD JAMAICAN RESTAURANT,CARMICHAEL,Sacramento,,7609 FAIR OAKS BLVD,Restaurant,ABC License Data,INDEPENDENT
ROCKYS 7440 CLUB,CITRUS HEIGHTS,Sacramento,,7440 AUBURN BLVD,Food Service,ABC License Data,INDEPENDENT
ROCO WINE & SPIRIT'S,FOLSOM,Sacramento,,9500 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
RODNEY'S CIGAR & LIQUOR INC,SACRAMENTO,Sacramento,,1000 J ST,Food Service,ABC License Data,INDEPENDENT
ROGUE WINERY,ELK GROVE,Sacramento,,3206 HOOD FRANKLIN RD,Food Service,ABC License Data,INDEPENDENT
ROSCOES BAR & BURGERS,SACRAMENTO,Sacramento,,2007 K ST,Bar,ABC License Data,INDEPENDENT
ROSEMONT WINE & LIQUOR,SACRAMENTO,Sacramento,,9106 KIEFER BLVD,Food Service,ABC License Data,INDEPENDENT
ROSIE'S COUNTRY KITCHEN,RANCHO CORDOVA,Sacramento,,10273 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
ROUND TABLE PIZZA,ANTELOPE,Sacramento,,7909 WALERGA RD,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,CARMICHAEL,Sacramento,,4005 MANZANITA AVE,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,CITRUS HEIGHTS,Sacramento,,7867 LICHEN DR,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,ELK GROVE,Sacramento,,10054 BRUCEVILLE RD,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,FAIR OAKS,Sacramento,,8822 MADISON AVE,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,FOLSOM,Sacramento,,9500 GREENBACK LN,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,GALT,Sacramento,,1067 C ST,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,GOLD RIVER,Sacramento,,2234 SUNRISE BLVD,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA,SACRAMENTO,Sacramento,,4680 NATOMAS BLVD,Food Service,ABC License Data,CHAIN
ROUND TABLE PIZZA #1317,RANCHO CORDOVA,Sacramento,,4011 SUNRISE BLVD,Food Service,ABC License Data,CHAIN
ROXIE DELI & BARBEQUE,SACRAMENTO,Sacramento,,3340 C ST,Bar,ABC License Data,INDEPENDENT
ROYAL HOUSE OF LIQUOR,CARMICHAEL,Sacramento,,5839 MANZANITA AVE,Food Service,ABC License Data,INDEPENDENT
ROYAL INDIAN,CITRUS HEIGHTS,Sacramento,,8055 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
ROYAL MARKET,SACRAMENTO,Sacramento,,1701 T ST,Food Service,ABC License Data,INDEPENDENT
RUCHI INDIAN CUISINE,FOLSOM,Sacramento,,601 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
RUCHI INDIAN CUISINE,SACRAMENTO,Sacramento,,2600 GATEWAY OAKS DR,Food Service,ABC License Data,INDEPENDENT
S P LIQUOR,SACRAMENTO,Sacramento,,2630 NORTHGATE BLVD,Food Service,ABC License Data,INDEPENDENT
S P LIQUORS,SACRAMENTO,Sacramento,,4556 AUBURN BLVD,Food Service,ABC License Data,INDEPENDENT
SAC BREW BAR,SACRAMENTO,Sacramento,,1517-1519 19TH ST,Bar,ABC License Data,INDEPENDENT
SAC CITY PIZZA,SACRAMENTO,Sacramento,,4400 FREEPORT BLVD,Food Service,ABC License Data,INDEPENDENT
SACRAMENTO LIQUOR,SACRAMENTO,Sacramento,,3805 PASADENA AVE,Food Service,ABC License Data,INDEPENDENT
SACRAMENTO PIZZA COMPANY,FOLSOM,Sacramento,,2700 E BIDWELL,Food Service,ABC License Data,INDEPENDENT
SAFEWAY STORE #0094,ELK GROVE,Sacramento,,10050 BRUCEVILLE RD,Food Service,ABC License Data,CHAIN
SAI VAREE THAI CUISINE,SACRAMENTO,Sacramento,,7485 RUSH RIVER DR,Asian Restaurant,ABC License Data,INDEPENDENT
SAIGON ALLEY KITCHEN & BAR,SACRAMENTO,Sacramento,,4630 NATOMAS BLVD,Bar,ABC License Data,INDEPENDENT
SAKE SUSHI BUFFET,RANCHO CORDOVA,Sacramento,,10831 OLSON DR,Food Service,ABC License Data,INDEPENDENT
SAKURA GRILL BUFFET,SACRAMENTO,Sacramento,,2344 WATT AVE,Food Service,ABC License Data,INDEPENDENT
SALA THAI,RANCHO CORDOVA,Sacramento,,3101 ZINFANDEL DR,Asian Restaurant,ABC License Data,INDEPENDENT
SALVADOREAN RESTAURANT,RANCHO CORDOVA,Sacramento,,3021 SUNRISE BLVD,Restaurant,ABC License Data,INDEPENDENT
SAM'S LIQUOR & FOOD 95776,CITRUS HEIGHTS,Sacramento,,8516 AUBURN BLVD,Food Service,ABC License Data,INDEPENDENT
SAM'S MARKET,SACRAMENTO,Sacramento,,1328-30 O ST,Food Service,ABC License Data,INDEPENDENT
SAMMY'S RESTAURANT & BAR,CITRUS HEIGHTS,Sacramento,,6508-6510 ANTELOPE ROAD,Bar,ABC License Data,INDEPENDENT
SAMMY'S RESTAURANT LLC,SACRAMENTO,Sacramento,,2021 DEL PASO BLVD,Restaurant,ABC License Data,INDEPENDENT
SAMPINO'S KITCHEN AT JOE MARTY'S,SACRAMENTO,Sacramento,,1500 BROADWAY,Food Service,ABC License Data,INDEPENDENT
SAMS CLUB 4799,CITRUS HEIGHTS,Sacramento,,7147 GREENBACK LN,Food Service,ABC License Data,INDEPENDENT
SAMS CLUB 6622,SACRAMENTO,Sacramento,,8250 POWER INN RD,Food Service,ABC License Data,INDEPENDENT
SAMS CLUB STORE 6620,FOLSOM,Sacramento,,2495 IRON POINT RD,Food Service,ABC License Data,INDEPENDENT
SAM’S BAKERY RESTAURANT AND CAFÉ,SACRAMENTO,Sacramento,,6171 STOCKTON BLVD,Restaurant,ABC License Data,INDEPENDENT
SAN JUAN CLUB,FAIR OAKS,Sacramento,,7420 SUNSET AVE,Food Service,ABC License Data,INDEPENDENT
SANDWICH SPOT THE,SACRAMENTO,Sacramento,,2108 11TH AVE,Food Service,ABC License Data,INDEPENDENT
SANGHERAS HOUSE OF LIQUORS,SACRAMENTO,Sacramento,,5516 FLORIN RD,Food Service,ABC License Data,INDEPENDENT
SANSKRIT  NEW AGE INDIAN,FOLSOM,Sacramento,,2776 E BIDWELL ST,Food Service,ABC License Data,INDEPENDENT
SANTA FE MARKET,NORTH HIGHLANDS,Sacramento,,5840 SANTA FE WAY,Food Service,ABC License Data,INDEPENDENT
SANTINO'S PIZZA & PASTA,SACRAMENTO,Sacramento,,5757 HILLSDALE BLVD,Food Service,ABC License Data,INDEPENDENT
SATORI JAPANESE RESTAURANT,ELK GROVE,Sacramento,,8451 ELK GROVE BLVD,Restaurant,ABC License Data,INDEPENDENT
SATORI SUSHI,SACRAMENTO,Sacramento,,2550 W EL CAMINO AVE,Food Service,ABC License Data,INDEPENDENT
SAVE MART LIQUOR,CITRUS HEIGHTS,Sacramento,,7823 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
SAVE MART SUPERMARKETS 605,ELK GROVE,Sacramento,,9160 ELK GROVE FLORIN RD,Food Service,ABC License Data,INDEPENDENT
SAVE MART SUPERMARKETS 619,SACRAMENTO,Sacramento,,7960 GERBER RD,Food Service,ABC License Data,INDEPENDENT
SAVE MART SUPERMARKETS 622,SACRAMENTO,Sacramento,,5600 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
SAVE MART SUPERMARKETS 623,SACRAMENTO,Sacramento,,9137 KIEFER BLVD,Food Service,ABC License Data,INDEPENDENT
SAVE MORE LIQUOR & FOODS,ORANGEVALE,Sacramento,,5920 MAIN AVE,Food Service,ABC License Data,INDEPENDENT
SAVER LIQUOR & FOOD,NORTH HIGHLANDS,Sacramento,,3901 MADISON AVE,Food Service,ABC License Data,INDEPENDENT
SAWASDEE THAI CUISINE,SACRAMENTO,Sacramento,,1830 J ST,Asian Restaurant,ABC License Data,INDEPENDENT
SCORE BAR AND LOUNGE,SACRAMENTO,Sacramento,,7123 FRANKLIN BLVD,Bar,ABC License Data,INDEPENDENT
SCOTTS SEAFOOD GRILL & BAR,SACRAMENTO,Sacramento,,4350 RIVERSIDE BLVD,Bar,ABC License Data,INDEPENDENT
SD FOOD STORE,CARMICHAEL,Sacramento,,5740 WINDING WAY,Food Service,ABC License Data,INDEPENDENT
SEAFOOD CITY SUPERMARKET,SACRAMENTO,Sacramento,,6051 MACK RD,Food Service,ABC License Data,INDEPENDENT
SEAN MINOR WINES,SACRAMENTO,Sacramento,,2277 FAIR OAKS BLVD,Food Service,ABC License Data,INDEPENDENT
SEASONS ASIAN MARKET,ELK GROVE,Sacramento,,7440 LAGUNA BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
SELECT FINE WINE & LIQUOR ARENA WINE CAFE,SACRAMENTO,Sacramento,,4271 TRUXEL RD,Restaurant,ABC License Data,INDEPENDENT
SELLAND'S MARKET CAFE,SACRAMENTO,Sacramento,,5340 & 5362 H ST,Restaurant,ABC License Data,INDEPENDENT
SELLAND'S MARKET-CAFE,SACRAMENTO,Sacramento,,915 BROADWAY,Restaurant,ABC License Data,INDEPENDENT
SELLANDS MARKET CAFE,SACRAMENTO,Sacramento,,5340 H ST,Restaurant,ABC License Data,INDEPENDENT
SERRITELLAS RESTAURANT,CARMICHAEL,Sacramento,,6241 FAIR OAKS BLVD,Restaurant,ABC License Data,INDEPENDENT
SERV-RITE MARKET,SACRAMENTO,Sacramento,,3994 2ND AVE,Food Service,ABC License Data,INDEPENDENT
SF SUPERMARKET,RANCHO CORDOVA,Sacramento,,2738 SUNRISE BLVD,Food Service,ABC License Data,INDEPENDENT
SF SUPERMARKET,SACRAMENTO,Sacramento,,4562 MACK RD,Food Service,ABC License Data,INDEPENDENT
SF SUPERMARKET INC,SACRAMENTO,Sacramento,,6930 65TH ST,Food Service,ABC License Data,INDEPENDENT
SHAKERS PUB,CITRUS HEIGHTS,Sacramento,,5940 SPERRY DR,Food Service,ABC License Data,INDEPENDENT
SHELDON CENTRE WINE SHOPPE,ELK GROVE,Sacramento,,8361 SHELDON RD,Food Service,ABC License Data,INDEPENDENT
SHELDON FOOD & LIQUOR,ELK GROVE,Sacramento,,8112 SHELDON RD,Food Service,ABC License Data,INDEPENDENT
SHELDON LIQUORS,ELK GROVE,Sacramento,,8990 GRANT LINE RD,Food Service,ABC License Data,INDEPENDENT
SHENANIGANS KITCHEN & BAR,CITRUS HEIGHTS,Sacramento,,7427-7431 MADISON AVE,Bar,ABC License Data,INDEPENDENT
SHOP BY RENDEZ-VOUS WINERY  THE,SACRAMENTO,Sacramento,,2025 16TH ST,Food Service,ABC License Data,INDEPENDENT
SHOPPERS MARKET,SACRAMENTO,Sacramento,,1400 G ST,Food Service,ABC License Data,INDEPENDENT
SHORT STOP FOOD AND LIQUOR,SACRAMENTO,Sacramento,,9545 FOLSOM BLVD,Food Service,ABC License Data,INDEPENDENT
SIAM PATIO THAI CUISINE,FAIR OAKS,Sacramento,,9830 FAIR OAKS BLVD,Asian Restaurant,ABC License Data,INDEPENDENT
SIAM RESTAURANT,SACRAMENTO,Sacramento,,5100 FRANKLIN BLVD,Restaurant,ABC License Data,INDEPENDENT
SILK BAR,FOLSOM,Sacramento,,303 IRON POINT RD,Bar,ABC License Data,INDEPENDENT
SIX HANDS WINERY,WALNUT GROVE,Sacramento,,13783 ISLETON RD,Food Service,ABC License Data,INDEPENDENT
SIZZLER RESTAURANT,SACRAMENTO,Sacramento,,2901 ADVANTAGE WAY,Restaurant,ABC License Data,INDEPENDENT
